,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYR,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
AFG,1.979004303907477,3.708399197349261,1.9152814664848319,25.862234787741954,2.421882751970886,2.122497112797516,1.0446336599584547,7.606635354891016,14.931852236340385,5.4004928768942895,1.143831246971923,14.875020600906298,1.633799591786414,1.679583491981522,21.499700815179022,4.775675712890624,3.5143817266186184,1.2662265924968974,2.1545042876035803,4.229579193314188,1.0558788767577751,1.373013615684846,4.544387356357888,1.1304759683118633,1.7214808631387597,1.1544652294938218,1.6858728790881725,1.110053985709677,9.965009599856604,19.52664956990077,1.7408413770471152,1747.0536240828362,15.076001954482996,2.5030736410304533,9.568007848089318,1.5639046415010385,2.4813892765476098,1.0596283234243515,1.081638499696038,1.6313883591275293,3.595209783905413,2.4724042149501892,10.218965682128792,64.02721619039308,1.1927272062858085,3.8278054008292273,12.477873567883284,5.600855890861352,6.495140548016887,1.7291141709162114,17.910177265775076,1.12392822401739,22.900025230587318,2.7498706371196686,6.011930572391368,10.664380656532026,1.1089878060453655,43.97838166533335,1.76568595260695,57.264186213143496,46.95714359875718,2.9800707067199013,9.820941870354515,1.0843416338954739,7.551208376965216,10.98897335455912,9.112828654338127,1.0304524159944015,1.7961871537257375,1.291800449767062,1.4050804004450228,3.8984420532407595,1.362702211044762,7.53007967636703,23.51399692858061,861.7130977722169,38.59546361464574,27.643626140026058,13.633625252950335,2.0370113070376124,20.641255278051005,40.97306637674636,1.3015800636617167,3.3978313800964046,48.83451916441596,13.682592308598485,4.971361561134687,1.6991161556752843,2.3847826719697003,1.006676674463602,1.0246485029103563,65.76169283799008,10.398664560706534,23.10400042782153,2.232428024651501,1.146522808174767,2.8711076599359115,1.0507535573633677,4.540370636629931,1.0983705528375065,4.074750895073508,4.01485622833944,2.884799724533966,4.616244858001541,1.7551968885810225,1.616820785529167,1.3409634821783718,4.011408170754139,1.6806494852125804,11.066812303156382,1.8234834326617397,1.3161475766612816,1.885925085592749,1.6297344441624484,1.3629086320874406,1.547099721152643,1.5397159545650565,3.7266168264045514,12.752510290131683,1.434057769778787,11.548555634668517,23.888553515728233,1.2325355849352038,53.871201783585015,16.040170958316956,3.3888886748070277,4.555266465562941,79.38900402648834,26.819995885620244,1.6990524459272063,1.8140312735955355,11.158879995181744,10.582767372013636,21.034840577461456,2.4998972132046684,6.797491244705037,1.411366539177279,13.003388936392502,54.07516610925981,66.03465359904607,1.5864841712979725,45.404451896600534,36.783252191945635,1.8126687102863355,13.366808000028056,1.0494438792121992,1.1441113114501926,1.4015635309040482,18.03104041112809,3.742558036023498,8.967361557483176,1.0841878325963317,5.4389899464237965,3.5515113036175685,17.483328553073093,1.1899993443343544,1.0828390746775758,1.6195929959064173,1.5503091732764536,1.3154098819566122,17.443918759448696,1.7194678735513955,4.127682918466707,1.147127133977646,1.010087592494443,1.466487861774649,2.8784648989786787,80.90638782373105,1.0015588896766319,3.720109694445017,2.8143333640010044,7.685715094429908,1.538385307976681,30.15739017333804,6.5127202907495025,1.0235734199150914,1.8953928998161633,15.069284129248869,1.0265693656538122,4.192013414226823,2.4548317127411394,6.044145258870354,2.053494770164264,1.7669227763767665
AGO,1.0824710090192593,1.9710307261537483,1.1241135362281045,3.458975922855007,3.2536041439775527,1.1214071725643107,1.0092183057100947,2.475340375873601,3.1621661924274624,1.44565956296482,1.0260501470123307,3.4402606850517623,1.1449682639283352,1.14964410692114,2.4757784245686447,1.5367261697138734,1.2839279775445944,1.0555911923324492,1.156993366198783,1.3977530734047645,1.0110208739389874,1.2080177237904601,7.214215850242325,1.0302195081087635,1.0643362003994834,1.0128012771389074,1.1677747536554346,1.020536349294867,3.98112954460655,4.378800820119757,2.099199704665318,9.457894025488951,10.243308251213973,1.380828722772197,5.167826340334077,1.1328974481588323,2.064519918772163,1.0097114194644001,1.016387997602503,1.2493727955012113,2.2569888400378577,1.1890027098473934,2.417828932301746,11.346743702190503,1.0262235400014443,2.6635993600238477,2.6950514805792722,4.294682037924165,2.1407017652533353,1.4294684986729724,3.652745168847494,1.016926128070243,6.5733807130297786,1.206840025112233,1.9098870503992096,2.201063972845212,1.007592150549423,9.228624674628398,1.1855128194147346,11.418372832091471,5.165076962974243,1.5890578728792832,6.178720616661082,1.016851451682117,4.188613397703145,5.6472000310265,2.2663631822131447,1.0066713790696813,1.2997569116107093,1.0830738127894686,1.1183192363621304,1.4251662395542395,1.0917970190324597,1.9611810614410736,3.506737381209752,21.48607883856283,8.287582039741825,2.8434216316395986,2.429187405162223,1.1404225796280476,3.7454803013855296,8.519015583271994,1.0743417247872524,1.3140187461888473,3.098194303932645,1.8874763060594881,1.8672845733671148,1.0578020251278752,1.1258424871972375,1.0002399715517012,1.005009483962721,3.7886100044655984,2.053973144224198,2.653613411680873,1.1549508102219253,1.0314729909551272,1.3152877763689612,1.0109827533252094,1.387684148902107,1.0206272881434804,1.3834867928509167,1.468407828857522,1.2279826558946445,1.8241447386848728,1.08988506243067,1.1115934360533988,1.0377610848428804,2.6313708593533103,1.089093829247501,5.9725993167831835,1.1224838702673055,1.039560358530066,1.067725818720365,1.142263848034192,1.0750205623529523,1.0897951776628738,1.108310676457368,1.239815078822891,2.205621691828543,1.1181382011732293,5.292141191934468,16.090076638426822,1.0615672357124488,9.868793170775156,3.148002024232967,1.199552217694828,2.465339688851844,7.0460658368385545,2.4921505358399743,1.2929969918912663,1.823545284866213,1.8434771809816493,2.022782752952771,3.7424748357587556,1.1102286665183632,2.3656688951208684,1.22495171739138,2.3180816620858753,7.998101748003494,6.843898134206324,1.1114823868994126,6.0340151865402,8.923481960280338,1.198650545068262,2.293115541539349,1.0030795185375703,1.0305434043353348,1.117965969699916,4.523062664070558,1.385544904390349,4.92507575820927,1.0205790466344784,1.6482750620394766,1.3746832055801237,3.1834596291036674,1.0391837722491162,1.011365236157149,1.0757364069210644,1.1043495762168134,1.0677549075706638,2.3793335476265978,1.0587636765985124,1.259804811785955,1.014237550089686,1.0007434097418009,1.1418293963243478,1.3101809041070733,11.141965263523526,1.000067531161046,1.5821351266909123,1.3678232398048658,1.831131641315164,1.3727849931048761,13.673006445136108,1.400740051278445,1.005055566574147,1.3625956245506399,2.085986355329962,1.0018196853769263,1.3504153108727834,1.2007483807706,3.8404581442292725,1.279101148865191,1.1709932129085965
ALB,1.5647704613725277,3.899071229476722,1.9955736698154072,15.033037422996182,4.378056715249147,1.8880975374382027,1.0543867975674264,2.5937803207708234,22.738756439669274,4.200229176008308,1.1190568069586526,24.03159944197303,1.672042605694378,1.7500134726818621,8.539009650159766,5.556045581502352,2.7459337336721004,1.3390140028195368,2.2700491780892014,4.309409569044705,1.0702677649507517,1.698454705497312,10.208170837357157,1.1666424017958603,1.367732851020304,1.0893226058255607,1.585247882567179,1.0989376808905118,18.76956567781057,35.08805569243392,2.9049826110189274,84.00278844120741,27.63330124978497,2.58787800621976,11.30701860592938,1.532557247615487,4.3142989597349874,1.044350334682518,1.0899596735483654,2.0779213370190783,6.137294388034801,2.353321289608262,14.139394786626259,144.87204228349876,1.146089715328265,7.033652224342995,16.91676000016581,12.76157609418039,9.273894060952085,2.473560924934653,20.12072418779215,1.0977289459990769,48.901093517382016,2.6953269759959806,5.095136372851064,11.828261305739396,1.0380725620415443,99.28103334891175,1.7750628201645167,134.5465192467556,39.00119496509843,3.413416372025383,18.594995338567706,1.0908114876769373,13.000263378357648,15.10695560827485,12.601843025103273,1.0378816070811354,2.3292275791388417,1.4065044008482022,1.6066839180904757,4.545263250804091,1.50061334160657,9.653209769151783,8.002979937528915,152.8019235182422,82.22392748419483,14.002583325170718,10.907928398213135,2.094159039754516,21.593450455262985,93.11409987234994,1.4135794942094484,3.141789133137475,17.061771026764227,7.047669732857628,4.2826321060086405,1.4261571598505762,1.703936229504264,1.0031716604981398,1.029843017092119,21.54256152177284,7.655362762397554,8.572348857259863,2.0860315923251993,1.155645132713281,3.1933269648748213,1.06286640238672,2.8142839567763414,1.0795920789328486,4.191186705329411,4.760123660605719,2.870260066896858,6.253822553723211,1.7164357388181601,1.4482942591703951,1.2065776929971026,7.273514623469796,1.7183031458531937,19.837246139245906,1.8924859293849714,1.3155677415372706,1.5332397629395376,1.5095189294080038,1.410998506551025,1.3705626785648113,1.4353229513978174,2.323559001027014,5.433014296216358,1.389546593459445,18.413414389228418,43.62570090547328,1.3341165299143738,116.86711415137458,21.789612763447785,2.230359861235039,1.5832658630785494,35.638385667145585,10.213435222891874,2.2202689500558974,3.0556440887895397,4.827528690133246,3.7273384100254603,30.014276852160357,1.8358355919576461,10.311212380496446,1.6995432795667595,8.674518356553499,92.98615755701184,72.94461423969587,1.4945946562145513,31.587674769123414,38.187713225030116,1.9976739379524349,5.547891633891154,1.021335993996896,1.154911577505405,1.6037136785616342,13.159215989307539,4.238153125175356,12.040472355003718,1.1075130044259178,6.584202199744685,4.082583873934982,22.600826830795373,1.1518739542635172,1.056951190764269,1.5294440674797352,1.5371251940068242,1.3236555670503112,6.9551695442144,1.4194659665588478,2.7876778753482983,1.078532394567556,1.0031683406387188,1.6819755357365218,3.2679872211717473,134.55918112171102,1.0006518613479818,3.1564057651232518,2.5493733155873004,8.200399692384273,1.9397715385783767,91.82468231675394,3.7467155565671906,1.0290266197135958,2.5167394593495587,6.309122890660685,1.0099866338659353,1.9628524891984553,2.100437589908576,6.0854665825867755,1.9039710994490417,1.63515372447737
ARE,1.026087324308186,1.1448880999286866,1.0301955459399508,1.9924551288843726,1.2961837494446635,1.0345498811811167,1.0014289783451276,1.7765366277770607,1.677162874393954,1.1400147219577246,1.0048015966172825,1.7577739107253307,1.0240634581323986,1.0258100599923143,1.6947398826979803,1.1426356299394145,1.0855157293696691,1.009470516402583,1.0386804709643054,1.1133980916442985,1.001680538041169,1.0244996656360832,1.8470475511395785,1.0045561022707865,1.0215239065896753,1.0041149674821315,1.0273070704555871,1.0036495632428304,2.0798583857235347,2.0578316170730475,1.1315911933108158,15.773485995520025,2.4402230381452745,1.0641819753873718,1.6194773248006056,1.0210550656143929,1.1765911728030423,1.0019330046133719,1.002698735977713,1.0376605316925482,1.2904206372590734,1.0492767816646933,1.42161575725888,5.19669295536317,1.006277519600479,1.3217637823815533,1.5465979687392266,1.7437186706154777,1.2706951480576414,1.0596501893180672,1.792597003661798,1.0040068793772394,2.5834746758042537,1.0575766482823772,1.2169514312470713,1.4042563627312712,1.002787269723337,3.964522661068693,1.029829985301505,5.052726778319183,2.8156653831495233,1.0968696004615994,1.887672085418794,1.0027912743425809,1.5633928727397566,1.7503198547728778,1.3500000732131237,1.0009857502426418,1.0502482098819268,1.0120292192833615,1.0180804043203142,1.1090797373542935,1.0146538460561825,1.2722851722182138,2.3541041859396064,23.99131100765706,3.7212583202658474,1.7023670830172701,1.4769497835986316,1.0354850269835227,1.883021758840005,3.51179173215632,1.011708702552124,1.0837821116910078,3.7853533304450697,1.360567547402236,1.1816837120228072,1.0185298510028273,1.042407922486955,1.000156730862791,1.0007756349297248,4.212312366147984,1.346033446571765,1.8981666726296695,1.0406601992447244,1.0050252330529377,1.0709221379946274,1.0016569066588943,1.1206213090461332,1.0033525586591117,1.1084136742694364,1.1191699253956393,1.0628403246620932,1.1788407966219132,1.023544038811592,1.0221780177933928,1.010325430339696,1.4510590437222646,1.0218474223514162,1.8856662236986963,1.0278684742665614,1.0097123124984162,1.024292872645431,1.0243159296754465,1.0129583545172811,1.0190112875106412,1.0196012842178528,1.0862462702786675,1.5267935803652184,1.0165454020040328,1.7895650359085093,3.318558307094352,1.0089020829647857,4.523407890019823,1.757565766812147,1.06752528168,1.5615395051234007,4.301090565182697,1.6437819173387058,1.044239642747311,1.1071873355719872,1.4625519094835815,1.8081315583844422,1.9686034950256739,1.0448955858729407,1.3227121618542557,1.0268714406968265,1.4675460805658722,3.7802499384710746,3.9451636355064634,1.020991728379267,3.1833942486725055,3.1823350986855288,1.0335905574696178,1.5827366646923178,1.0012493338018105,1.0049242709612738,1.0179463811406413,1.932096635969514,1.1001376758035997,1.6003600031274625,1.002941460133513,1.1757895555152755,1.094901113863904,1.7914511163615399,1.0065900435790505,1.0026199429503035,1.0197339833756816,1.019498452171762,1.0111637656074455,1.6677553687261828,1.0184947999085077,1.0826194559091542,1.0041620292411555,1.000231410861752,1.021393295300725,1.0709335849693264,5.258989457071414,1.00003572585658,1.1187307591612319,1.0731287584809617,1.2535103655713131,1.0443661129456931,5.810719655759698,1.138770026961992,1.0007553839928447,1.0570863965899118,1.5447921644138192,1.0006566494714697,1.2618799897035928,1.0512561407555856,1.4417095699292028,1.042842547736786,1.029662513234879
ARG,1.0053275978807419,1.0996361017810936,1.012335818478037,1.2077331202317596,1.9569963245566437,1.009990485814182,1.0019731304978086,1.6966036645118125,1.254225325285936,1.036484608679615,1.0025156856579749,1.3240845424603231,1.016585333356661,1.0178432146982779,1.0905057486208534,1.0541835776519797,1.0228448168187372,1.013244524155005,1.0158623458562983,1.039691371061346,1.0029833472892957,1.0680642255479875,4.034429571566288,1.0065274558018746,1.0043060686500018,1.0006088644488202,1.019141600549345,1.002041745631335,2.2550607485588334,1.4336557508178245,1.4757257771386127,1.1296011997782207,2.1137799799341983,1.0397928844047677,1.3856783728021553,1.013469121547426,1.3933160550171806,1.000946709792529,1.0024387085282995,1.0763100577551978,1.5011320243970545,1.0170213732813653,1.1663131676148286,2.336416294740406,1.0022637846788047,1.517073629448441,1.2108022760420565,2.4582926917805152,1.1383969388477424,1.1394466450258098,1.256538824241218,1.0014790649827265,1.7818210989453545,1.0208024316734385,1.0828403602573715,1.1371128188524837,1.0032523183033122,2.117708949731402,1.0197537110723074,2.4594777586553067,1.3868951744727542,1.0700082995092972,1.8068960471148476,1.0023403132224105,1.4894223383673035,1.4706592514421126,1.1306337972835756,1.0014659480176793,1.0993092313224682,1.0186090733523416,1.0342397779621135,1.0451851913154302,1.0221127886557404,1.104850315538368,1.3050336915724094,2.0144577989169985,2.1283444565527394,1.1589624087161183,1.1270679784737059,1.0185041117327673,1.261702715526549,1.875689021457887,1.0185876790802082,1.0280039712640032,1.175183445001475,1.0592676888558967,1.0819189203692818,1.0034681198150046,1.006947339118593,1.0001133514648755,1.0010781571403886,1.0519678582482104,1.0900970829071375,1.098704842466117,1.0136875784648294,1.004172053095613,1.0333060259770104,1.0023750408572853,1.029264647959372,1.0024389885125167,1.0388778270006112,1.0542206182020804,1.0229261942899117,1.1076040877332427,1.0083705541115922,1.0114680035880876,1.0028883797648143,2.0932052205692235,1.0087155059138404,1.6714104542490391,1.0126306405226329,1.003880677125235,1.0024021234390361,1.0160905815712693,1.0102823329299193,1.0091679399096045,1.0110058833954794,1.0115349018226218,1.1040156141468151,1.0125451652782715,1.4967971823642767,2.486897665755338,1.0172854419186073,2.1947051790686607,1.2842895874265716,1.0108043272679035,2.0434999890083496,1.4810010980975377,1.1066180053588834,1.0872325165913093,1.3146780737561485,1.0546680751226707,1.3661094010304722,1.3235904485922247,1.0014329195213272,1.1894862625281504,1.0659354899884634,1.1113458715312692,1.7365264128818743,1.630426581852972,1.0106886685305274,1.4314518620342742,1.6787643677456512,1.0281991376229913,1.1190108632386035,1.0007936096074574,1.0041440767786143,1.0349043561249243,1.3204395563221898,1.0393891246801756,1.4088522632198384,1.004421903193458,1.0701608655425958,1.0400697083179158,1.273786421562382,1.0044498531800152,1.0010152971987878,1.0065992261145107,1.0106460018458767,1.0078408948911148,1.0927620256618722,1.0037782107540474,1.019301529374746,1.0011791650351416,1.0003357534665598,1.032745542524406,1.033659095978913,1.97461775490725,1.0000363567782085,1.056244115384186,1.0347910236025832,1.0838358717506227,1.1124847891018854,8.388249472804372,1.0273046507809296,1.0010984694808742,1.095015414852703,1.053174259441084,1.0005894813360148,1.253095187035505,1.01719211769302,1.3833505402834971,1.026144311745081,1.018035822702695
ARM,1.640337335029732,3.5780520444855317,1.8341490353595569,19.48549418947247,3.156315194355894,1.9954934974986673,1.043472365503461,4.080991329125363,17.07714686275302,5.036353381531047,1.1151612892771987,17.409395209983156,1.581161670372413,1.6350698727364517,11.673612763960326,4.7727652475978815,2.9686844069400413,1.2685696033622078,2.0650863399878925,4.0546322647992925,1.0552030955438387,1.4918579154750655,6.594318881055672,1.1315391138900717,1.4477663523135358,1.1003967770302634,1.5632323338351104,1.091774517891282,12.817790815090529,23.908875645361988,2.1978134803274965,153.90791744493427,19.343488532335755,2.3996828475104497,9.89199834210993,1.4878799984979207,3.1529891441276012,1.0448877646022592,1.074967737679664,1.775061223062071,4.452760668594557,2.336141858578312,11.12483565682451,90.78400203419928,1.1494255655437848,4.938145843492915,13.646845288671138,8.061677826968923,7.050804569089148,2.003673659270849,19.476127849985826,1.098292165542625,30.50230016981371,2.5722661288872173,5.261758189862083,10.786427828878058,1.0576480286412717,61.10612416467831,1.689119360374774,82.06343668973602,57.8194123980926,2.9909028072030344,12.69058643589838,1.0764824256482959,9.263139419338126,12.230825247023732,9.751385299184452,1.03004200068798,1.9603180470057657,1.313117796209508,1.4549136810214143,3.8593858522112745,1.3866152140696801,7.885002345762095,12.132921482311964,303.76283429320483,52.58648310072429,20.922268368968876,13.131116792360686,1.9481829926371508,22.529106853195877,55.79888701143226,1.3196096047669863,3.188308117096818,25.546307626490798,8.76532691881813,4.344685809274229,1.4754493078516648,1.856670048251152,1.0039258532274369,1.0238820514012923,33.17449443527263,9.032875000404125,12.21345916993926,2.096787776780544,1.1324758327666138,2.8051541872548955,1.0499830667619579,3.220262768896228,1.0769189434059117,3.906779895401052,4.016876018837192,2.7169414704084893,4.923540522393321,1.6699412014177093,1.4644335782158135,1.2302968928646758,5.079407375370595,1.6107319502065496,13.87280096085769,1.7530219473457451,1.2767802889709026,1.5970938631997613,1.501859361368176,1.3407665991642184,1.3955800443686106,1.429617704936106,2.6474015604144174,7.342611123788495,1.3636541960704656,13.688329930977423,30.924629702962413,1.2531761101627008,74.66840869548031,17.727598450460942,2.4700413896607754,2.501319775850605,52.2889906825279,13.641673257191497,1.8717677594635924,2.3016868839454214,6.488022977320959,5.666617389520081,24.258777230721908,1.9758236413805768,7.644591695111995,1.5079986719372644,10.45356524316148,72.03040745596783,75.4161848985214,1.4802753117397818,40.57368835321152,38.330655515879876,1.806308629045423,7.6048961608485,1.0283872844234143,1.1310453940635754,1.4517563463272596,14.798368230366055,3.6734444156918773,9.835461561883825,1.0847963721970635,5.515656344481696,3.4960810692846596,19.110732839687085,1.1483775644914809,1.0599467467861818,1.5355041772317517,1.4839789949482711,1.281931273645667,9.603253915175648,1.4700148410190395,3.1006754532564558,1.092761998687873,1.005040426769965,1.5176488790685931,2.8250551555391974,158.44593139516996,1.0008646873855773,3.2135221328155454,2.5274124335762576,7.743953443698372,1.6758497523412517,49.723520857679645,4.3195177471938315,1.0230945981463349,2.09476039449184,8.507128853169181,1.014459439091511,2.6310766792464433,2.158833064994657,5.712298778969414,1.8754798221724758,1.6217218587469315
ATG,2.3521418694815,10.125069482929138,4.328747252895789,10.392016742626497,65.6186101594674,3.41796678250815,1.99945062063504,3.56335095546242,30.731578625542884,6.097092807289303,1.634872060193117,44.664214001179495,4.667154512474275,5.2795144733320525,4.485556931804637,9.921583577046777,4.13433064076781,6.859461915863256,5.098809849248522,8.685543860072881,2.2713768372278746,13.744071841730019,201.7701667252347,4.055883881948583,1.3264962100660334,1.2943300484785962,3.281648833824093,1.6101597867056745,365.29719119568875,52.4560683859025,39.42762441690316,20.30157600506896,93.39990818324563,6.93789116377334,22.890870392512394,3.485500957775084,115.6730209193701,1.2381159706472975,1.949295212596999,24.993398502571758,162.8979519130868,4.508796887457947,23.787910114469696,148.6716303396139,1.6199572080581173,266.4805164611356,29.6444090130248,706.6504440531664,22.906092713713814,37.9740458905518,19.620636267618707,1.4706312761458686,102.9839640141496,6.296095289753657,7.103502653049684,19.948007346299377,1.523653700206783,132.98593229220853,4.637582638643811,184.4573267518388,24.370350965921617,11.792733432772655,106.09183976815582,1.8734801913433021,72.20481216957978,34.10785289384962,16.12426188602365,1.6885179788230555,29.64335351655979,8.47049147546353,12.701324444537562,9.791325084357984,10.86016955214279,16.244371093690823,1.7357871488599386,21.700088725768495,158.38581683637474,11.663913475251524,11.023245368375184,7.169401345172036,19.14801792668502,81.91915626100464,8.87736581724875,5.5200538662019385,11.327505632662165,6.708139220141895,6.556445329873144,2.1973557359607345,1.6442716537216522,1.0383589343798918,1.5439875787435426,10.554539147404167,8.290511886544072,3.494843386598647,3.9470087479707847,2.3373397951302572,7.680571694685776,2.144472382222488,2.5274262399541976,1.503828461352695,8.767590039206912,12.32321853467227,6.585155993567684,22.04672177735189,3.503357550059686,2.2917862272738487,1.5010500979979888,214.39799810073876,3.576593716763654,77.53227850435933,4.384788397358661,2.435498693500326,2.3531125156497783,2.8562130168371853,4.313823363913732,1.9512445927172155,2.594562572871109,2.10326542233222,2.1530236656129214,2.9558887803060405,47.89398277923679,97.16204272656972,7.275630442412263,138.66431350808202,38.39023723311527,2.6231643080594806,8.120400745512397,14.703604208043366,7.173699362300003,29.753359653072327,56.24226458770592,2.5728704257160917,2.85565050954168,35.42234104955645,2.5759371963626347,35.56108639569273,11.543588675057082,8.185761490439287,56.29531154398233,50.154042589663376,2.832798755628965,18.0217609286368,28.357063194578387,8.56209064763754,2.0134216659328086,1.1573499206476037,2.374834685842736,12.547405832173565,10.779880546491581,8.578945443239299,31.004777825743805,2.821633325802846,12.917272447818737,9.232243983896112,34.32709829598766,1.7952153231316748,1.2485456834494428,2.786259484043076,3.4454471074551645,3.0764357947807985,2.983233733214636,2.17240061661702,4.1793343163273615,1.0895032402225013,1.0850198345634547,15.225191506720327,8.178118104103477,63.94721883897221,1.0111398661495097,5.0462693624286095,4.776992116495801,12.777622299675146,13.983752317976911,3639.3847582715216,4.800953301573424,1.5251463844403153,39.98347289030912,3.3022770562518686,1.123449189974156,5.033635572921435,3.490069598795993,14.268749394732028,3.9099571165094504,3.1802043770387667
AUS,1.003706777550108,1.020077583981577,1.0023781837220525,1.1098615641999081,1.1398302907244284,1.0036520797173778,1.0001942609631622,1.928837373641287,1.0504688298363838,1.0155535833954286,1.000668703798791,1.0485992561606916,1.0022621317817004,1.0020060968319007,1.1414163868231595,1.0117519591106543,1.0097896832341293,1.0017977481256768,1.0029912511499748,1.01027013532666,1.000517516503328,1.0088233851666382,1.2863700363791901,1.0006387355332684,1.007073918481686,1.0008004453566763,1.0052419243865804,1.0004141196581828,1.197249517139071,1.0667794794308223,1.0738004788598576,4.639909716810157,1.130552461253107,1.006915285914921,1.0799832384754666,1.0026994047762803,1.0547011814292715,1.0003367202618199,1.0001450293485294,1.0123500005736747,1.076705796686233,1.0046714903723444,1.0314094436702137,1.2328903845148695,1.0007945665667217,1.050298765198939,1.0422554556079626,1.1609589369474567,1.0154024427195578,1.021308816415488,1.071815219945412,1.0004676444688054,1.0708555273678482,1.0053218219895683,1.0271075545380142,1.0375003615402953,1.0024729580427838,1.1571658466302384,1.003372482283579,1.2040206691926556,1.1725383755168883,1.0090724242945117,1.0658320591226398,1.0001700136628042,1.037984022505745,1.0789666041785453,1.028823047811673,1.0001517663302055,1.0179432794304226,1.0019154990566252,1.0058095951141284,1.0081621022832608,1.0027399001196717,1.021342743646864,1.5223951821976525,3.2349849638108057,1.1427786656535728,1.0763181207650385,1.0492482317185148,1.002745266804859,1.0814492891796395,1.1536998701074845,1.0025392185192243,1.0082479154959296,2.149878452751005,1.0543518553954812,1.0259161589629322,1.0027418674640058,1.0115373152325604,1.0001027486857024,1.000108239872578,2.050446036481334,1.037580569288173,1.2346219385879427,1.003964309913626,1.000419039431959,1.0051365317679621,1.0002369157965074,1.0246908061519429,1.0006957059140185,1.0096508419772126,1.0078744069676573,1.0056350708563493,1.0075307719147115,1.0021048429050283,1.0044194410614737,1.0019989071266928,1.2382192044645723,1.001762936922599,1.0627174630653968,1.0020375104155888,1.0007762132733102,1.0049345030048256,1.0049056047328342,1.0006456749402766,1.0041774069407228,1.0033078239435917,1.0215547505112121,1.156176150470045,1.0029585598183999,1.0624278643262246,1.207438750670173,1.0028949624031436,1.2001577992521608,1.061147382830691,1.0123844839481126,1.9626812354024512,1.3331712335783554,1.0943393045242484,1.0130195576456074,1.049605740617046,1.1597064655986264,1.6500636213816529,1.0777947558123149,1.011878672980686,1.0124386126364735,1.0088795431657425,1.0514883284261267,1.2045390254298132,1.2609034807637973,1.0028770199561374,1.2001186036073392,1.2130108757934897,1.0019297860175052,1.183106403988283,1.0008158864735155,1.0003750395476874,1.0061457068881898,1.1321892317726807,1.0079793518434685,1.0673720609745567,1.0004389945852135,1.013521980465992,1.006955023646833,1.0674492435008403,1.001325414698589,1.000460577909464,1.001945549861218,1.0018805487180968,1.0010424349364377,1.1748411487955641,1.0025841359597552,1.0101283645258095,1.001365964146245,1.000229615458398,1.0034246190904081,1.004765264159139,1.2975449821769178,1.0000285830770526,1.0187494088039442,1.0098746516727477,1.0231647322630213,1.0170075928407178,1.7337633815250797,1.01926345771495,1.0001111628080217,1.0110443235126596,1.1425993574104993,1.0005143920585788,1.2582972874956841,1.0062297350891718,1.1020360224118486,1.00716631457809,1.005228420039555
